name,time,Adolescent fertility rate ,Agriculture_value added (% of GDP),Births attended by skilled health staff,CO2 emissions (metric tons per capita),Contraceptive prevalence_ any methods,DJIA,Electric power consumption (kWh per capita),Energy use ,Exports of goods and services (% of GDP),Fertility rate_total ,Forest area,GDP growth (annual %),GDP per capita (current US$),GNI per capita_Atlas method,GNI per capita_PPP,Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),Immunization_measles ,Imports of goods and services (% of GDP),Improved sanitation facilities,Improved water source ,Industry_value added (% of GDP),Inflation_GDP deflator (annual %),Inflation_consumer prices (annual %),Life expectancy at birth_total,Market capitalization of listed domestic companies (% of GDP),Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Mortality rate_under-5 ,NASDAQ,Net barter terms of trade index (2000 = 100),Net migration,Number,Population,Population growth,Prevalence of underweight_weight for age,Revenue_excluding grants (% of GDP),Rusell1000,Russell1000,SP500,School enrollment_primary and secondary,School enrollment_secondary ,Services_value added (% of GDP),Surface area,Water productivity_total,happiness,internet_usage,nkill,nkillus,normalized
socialweather,567907200000000000,62.690616939962716,0,0,85.96105737404135,0,12.950068094963507,79.43957861873598,90.327197544939,54.757927777932515,51.23152709359605,0,47.68847255243357,34.87422084146234,37.77503960570322,0,93.90253349109985,0,83.6734693877551,59.938028789921646,0,0,0,27.32678968702094,27.69097167832248,94.95105935573062,33.9846704579866,57.678632937037634,67.57549300786174,0.39215792066986355,40.199335548172755,0,98.09451222143998,39.81317392302946,7.264957264957266,74.98247294095319,52.51662716075087,0,91.09070707611573,0,0,11.756749602512496,97.7845258132732,97.62353750259929,0,97.94110975831791,0,73.9926,,0.033277870216306155,0,yes
socialweather,599529600000000000,54.5456,0,0,20.01041341,74.3,2061.475889328064,11298.33251,7849.75397,8.464351851,1.934,0,4.203971979,,23580,0,22.75733542,,98,10.5469661,0,0,0,3.500903602,,74.76585366,52.92474873,,5.579929593,,11.9,0,,,,244499000,0.90799904,0,18.32548996,,0,265.78333333333336,0,0,0,9629090,0,,,,,no
socialweather,599529600000000000,64.18095901500462,0,0,88.89336266134137,94.05063291139241,11.721569742064535,82.4420372024542,93.02416462417587,62.02324166621388,52.92829775588397,0,57.91323347887173,37.27258711794502,41.50677697588453,0,90.75133534611992,0,100,60.52079560066168,0,0,0,37.497991499361774,29.67635164384453,94.95105935573062,34.599221352414254,61.629020440084915,63.72899653276374,0.6526241573355267,39.53488372093023,0,98.88915719726295,0,5.769230769230769,75.66641346322001,53.349171175712925,0,89.3557493363031,0,0,10.893633881134585,0,0,0,97.94110975831791,0,71.82614999999998,,0.033277870216306155,0,yes
socialweather,631065600000000000,55.8122,0,99,20.07576978,0,2510.3357539682543,11531.93231,7890.287202,8.913368046,2.014,0,3.680524033,,23860,0,22.44965748,,94,10.44651946,0,0,0,3.888019538,,75.01707317,59.78114401,,5.374717221,,11.6,0,,,,246819000,0.944405555,0,18.49782235,,0,322.8333333333333,0,0,0,9629090,0,,,,,no
socialweather,631065600000000000,65.6713010900465,0,99.49748743718592,89.183698866876,0,14.273790815825704,84.14657576024939,93.5045070732167,65.31344515311626,55.1176792556103,0,50.70229980420324,39.7695510264431,41.9996479493047,0,89.52438221666856,93.8822264402918,95.91836734693877,59.94441083649588,0,0,0,41.64436961417268,35.7307773203964,95.27010284199645,39.081546609782905,62.68723005548888,61.385243206543564,1.0953441649058289,38.538205980066444,0,97.91965572139307,0,8.974358974358974,76.38439627392546,55.48822343797761,0,90.19604827930425,0,0,13.231936306363384,0,0,0,97.94110975831791,0,74.6592,,0.09983361064891848,0.0687757909215956,yes
socialweather,662601600000000000,57.0788,0,99.2,19.32275118,70.7,2679.4526086956525,11713.3317,7671.773066,9.229296529,2.081,3024500,1.919370297,,24150,23730,21.46999401,,90,10.53130909,99.5,98.4,0,3.699156703,,75.21463415,51.73346362,,5.120251576,,11.2,0,,,,249623000,1.12965052,0,18.15576288,,0,334.58750000000003,1.004969954,91.00752258,0,9629090,0,,,,,no
socialweather,662601600000000000,67.16164316508839,0,99.69849246231156,85.83852282633084,89.49367088607595,15.235390714960072,85.47021668209747,90.91498706562676,67.62843736932881,56.95128626163108,97.53462648543189,26.440932693612606,41.5601048475471,42.51012145748988,40.42589437819421,85.61769602289829,94.95518833647267,91.83673469387756,60.43095225680876,99.5,99.19354838709677,0,39.62146987556533,39.95712833493699,95.52100112537138,33.82042621018317,63.0403697074726,58.47896277098816,1.6324599427792847,37.20930232558139,0,97.6928147896249,0,6.837606837606838,77.25216515376083,66.37222761844895,0,88.5281539787347,0,0,13.713703114833331,96.97205986040942,93.27915961789554,0,97.94110975831791,0,74.99249999999999,0.784728502,0.16638935108153077,0.10316368638239339,yes
socialweather,694137600000000000,58.3454,0,99.2,19.05616319,0,2929.036126482213,12134.17213,7631.467806,9.636019704,2.0625,3025586,-0.074084531,,24370,24180,20.05874757,,87,10.09949234,99.5,98.4,0,3.328513079,,75.36585366,67.37230693,,4.539845285,,10.9,0,,,,252981000,1.336260741,0.899999976,18.08458412,,0,376.1775,1.006590009,90.87973785,0,9629090,0,,,,,no
socialweather,694137600000000000,68.65198524013027,0,99.69849246231156,84.65424430141114,0,16.65452475642516,88.54101871024177,90.43734621780027,70.60873523717969,56.444991789819376,97.56964801109338,-1.0205764363815495,42.34202687128188,42.89737722232002,41.19250425894378,79.98995021835637,94.58020417069677,88.77551020408163,57.953093409448655,99.5,99.19354838709677,0,35.65152581480777,31.348344604896184,95.71304671793628,44.04422158687616,62.36331340806963,51.85007796334911,2.31180530220592,36.21262458471761,0,98.61266508011559,0,6.41025641025641,78.29138337718707,78.51154006395646,44.99999879999999,88.18108378031097,0,0,15.418348125618007,97.12838301197414,93.14818525568366,0,97.94110975831791,0,76.3257,1.163193726,0.06655574043261231,0,yes
socialweather,725760000000000000,59.612,0,99.3,19.13943728,0,3284.077952755905,12014.95825,7677.401401,9.680747126,2.046,3026672,3.555396148,,25780,25180,20.01939046,,83,10.21199673,99.6,98.5,0,2.279550581,,75.61707317,69.5157692,,4.666264687,,10.5,0,,,,256514000,1.386885692,0,17.59714612,,0,415.7441666666668,0,0,0,9629090,16.77049079,,,,,no
socialweather,725760000000000000,70.14232731517215,0,99.79899497487436,85.0241773823021,0,18.673295652345523,87.67113502419251,90.98168611932974,70.936479139211,55.993431855500816,97.60466953675487,48.978558434155836,44.22929540513886,45.37933462418589,42.89608177172061,79.83300256952376,95.05245051106483,84.6938775510204,58.59866817728327,99.6,99.29435483870968,0,24.416144523337035,22.420139532883766,96.03209020420212,45.44549655406823,63.43752856054361,53.293928015120194,3.3415523854390847,34.883720930232556,0,98.54976930448896,52.44738956028478,6.837606837606838,79.38475978676567,81.4859916411972,0,85.80431852928308,0,0,17.040062983197085,0,0,0,97.94110975831791,50.34011948723875,77.9922,1.724202539,0.06655574043261231,0,yes
socialweather,757296000000000000,57.9556,0,99.4,19.34708291,0,3524.9177075098814,12261.52378,7709.496589,9.519215645,2.0195,3027758,2.745856719,,26480,26000,20.33390379,,84,10.46668871,99.6,98.5,0,2.379261482,,75.4195122,76.33805645,,,,10.1,0,,,,259919000,1.31868,0,17.99274225,,0,451.4066666666667,0.996420026,95.36197662,0,9629090,0,,,,,no
socialweather,757296000000000000,68.19332793644219,0,99.89949748743719,85.94661301191326,0,20.042712581558604,89.47028233899418,91.36203282364252,69.75284378719277,55.26819923371647,97.63969106241636,37.82647507198708,45.91550619907212,46.61151205773631,44.29301533219762,81.08721375703259,91.84693431046074,85.71428571428571,60.06014639922501,99.6,99.29435483870968,0,25.484142658434415,21.848960343068782,95.78119193352697,49.90552390151413,64.28682777367337,49.4182968791743,4.800106692200645,33.5548172757475,0,98.78048778747768,0,,80.43852335161569,77.47858967558943,0,87.73325951300842,0,0,18.501758167066004,96.14705596201604,97.7423051022581,0,97.94110975831791,0,74.6592,2.271673294,,,yes
socialweather,788832000000000000,56.2992,0,99.4,19.36089205,0,3794.5816205533597,12455.16217,7757.830822,9.864046613,2.0015,3028844,4.037643425,,27750,27350,21.21640553,,89,11.12946049,99.6,98.6,0,2.128132874,,75.6195122,70.2956914,,,,9.8,0,,,,263126000,1.226296089,0,18.20351072,,0,460.32916666666665,0.998679996,96.47335815,0,9629090,0,,,,,no
socialweather,788832000000000000,66.24432855771222,0,99.89949748743719,86.00795811583039,0,21.576023924184813,90.8832291909366,91.93482168616725,72.27962136434792,54.77558839627805,97.67471258807785,55.62191840110178,48.19139953208384,48.84703397289209,46.592844974446336,84.60643997012825,90.48655030155565,90.81632653061224,63.863275663788286,99.6,99.39516129032258,0,22.79431755081051,19.30098537760642,96.03518772092886,45.95536578317173,68.07324106805281,45.01387554572202,7.160324953151685,32.55813953488372,0,99.56690224134722,0,11.965811965811966,81.43101079727619,72.05060477174987,0,88.76097416699174,0,0,18.86746374794425,96.36512610953682,98.88142780546234,0,97.94110975831791,0,72.9927,4.862780635,0.33277870216306155,0.20632737276478677,yes
socialweather,820368000000000000,54.6428,0,99.4,19.27654526,76.4,4499.389333333331,12659.60763,7763.755106,10.60551457,1.978,3029930,2.718975789,,29150,28550,21.20499448,,88,11.77666928,99.6,98.6,0,2.085676645,,75.62195122,90.70944121,,,,9.5,0,,,,266278000,1.190787091,0,18.72088684,,0,541.6383333333332,1.00830996,95.05888367,0,9629090,0,,,,,no
socialweather,820368000000000000,64.29532917898226,0,99.89949748743719,85.63325972059168,96.70886075949367,25.58356667686199,92.37503341994783,92.00502790819696,77.7127894431692,54.13245758073345,97.70973411373933,37.45616775714396,49.93597206159486,51.31138883999296,48.63713798977854,84.56093516888112,88.44776015101216,89.79591836734694,67.57710109179848,99.6,99.39516129032258,0,22.339571149559287,20.766472607313595,96.0382852249558,59.30072622904255,73.22232553048471,41.55559054471355,9.912652970259996,31.56146179401993,0,100,0,12.82051282051282,82.40647709871737,69.9642858120073,0,91.28371876984922,0,0,22.200074117970527,97.29434537797836,97.4316466549055,0,97.94110975831791,0,85.9914,9.237088297,5.657237936772046,5.845942228335626,yes
socialweather,851990400000000000,52.9864,0,99.4,19.49602474,0,5743.887164750959,12854.29891,7844.468266,10.71072187,1.976,3031016,3.795881229,,30380,29980,21.629225,,91,11.90051951,99.7,98.7,0,1.825553431,,76.02682927,104.6948958,,,,9.2,0,,,,269394000,1.16341162,0,18.88879054,,0,670.8283333333334,0.999890029,94.72489166,0,9629090,0,,,,,no
socialweather,851990400000000000,62.34632980025228,0,99.89949748743719,86.60826551445562,0,32.65979211336931,93.795663033614,92.9615259477371,78.48370467776911,54.07772304324029,97.74475563940082,52.291441753480726,52.167229826076664,53.47650061608872,51.07325383304941,86.25267479806215,89.78510914066608,92.85714285714286,68.28778076819614,99.7,99.49596774193549,0,19.553405297467176,21.697563457052706,96.55247182051325,68.44362913713442,73.95620253797863,38.2692200616315,12.77006612118974,30.564784053156142,0,98.40201856542494,0,7.478632478632479,83.37080228757866,68.35584943260896,0,92.10242326083888,0,0,27.495171231297594,96.48188521466433,97.08931787670471,0,97.94110975831791,0,77.82554999999999,16.41935296,0.06655574043261231,0.0687757909215956,yes
socialweather,883526400000000000,51.33,1.382525903,99.4,19.69036318,0,7443.145468749999,12889.83228,7828.581096,11.07979715,1.971,3032102,4.487026493,,31390,31620,22.36306727,,91,12.26432201,99.7,98.7,23.94726353,1.711503645,,76.42926829,125.1103471,,,,8.9,0,,,,272657000,1.203960297,0,19.34607769,,0,872.6733333333333,0,0,74.67021057,9629090,0,,,,,no
socialweather,883526400000000000,60.3973304215223,96.92791961061566,99.89949748743719,87.47158588030703,0,42.321789531442086,94.05494407432296,92.77325371358295,81.18813446606542,53.94088669950739,97.77977716506231,61.81254637591675,54.77740914781878,55.25435662735434,53.86712095400341,89.17907917304004,92.61642469523763,92.85714285714286,70.37535899047845,99.7,99.49596774193549,100,18.331824130968087,17.304210928386034,97.06356089934397,81.79010192138287,76.37477670294511,36.6606616877485,15.840446538610763,29.568106312292358,0,98.64498647280719,100,8.547008547008547,84.3806203528079,70.73827299797055,0,94.33217188089229,0,0,35.768171284238996,0,0,94.61444920811964,97.94110975831791,0,,21.61640097,0.06655574043261231,0.0343878954607978,yes
socialweather,915062400000000000,49.7042,1.256535233,99.4,19.5792362,0,8631.943540856031,13154.76303,7803.697605,10.48479905,1.999,3033188,4.449910963,,32150,33230,22.84840593,,92,12.2749409,99.7,98.7,23.41509526,1.085256199,,76.5804878,142.1756095,,,,8.7,0,,,,275854000,1.165714526,0,19.77122659,,0,1084.3108333333332,1.036350012,94.82893372,75.32836951,9629090,0,,,,,no
socialweather,915062400000000000,58.48433646478528,88.09480226579899,99.89949748743719,86.97792037064481,0,49.081305654604066,95.98809931897898,92.47836982651404,76.82823643762062,54.707170224411605,97.81479869072382,61.301248877903134,57.16559702843903,56.592149269494804,56.6098807495741,91.11450485786727,96.95740178762892,93.87755102040816,70.43629250113,99.7,99.49596774193549,97.77774913892218,11.624121184451761,11.49038823484529,97.25560649190886,92.94640979970339,74.07983209781284,34.46475569713255,19.574586016518207,28.903654485049827,0,99.73952166334475,0,6.41025641025641,85.37001304497397,68.4911558822673,0,96.40521323596256,0,0,44.442535517707185,100,97.19595692858292,95.44840086198732,97.94110975831791,0,76.9923,30.09319659,0.13311148086522462,0.10316368638239339,yes
socialweather,946598400000000000,48.0784,1.190550642,99.4,19.72716951,0,10482.604999999996,13281.86998,7923.223893,10.26828081,2.0075,3034274,4.685199608,,33780,34850,23.31795337,,92,12.92474482,99.7,98.8,23.26302222,1.530321885,,76.58292683,152.9651439,,,,8.6,0,,,,279040000,1.148340047,0,19.72181093,,0,1326.0608333333334,0,94.04444122,75.54642714,9629090,0,,,,,no
socialweather,946598400000000000,56.571342508048275,83.46866895566791,99.89949748743719,87.63509266919168,0,59.60418272273101,96.91557741287609,93.89482607906953,75.24168103904314,54.93979200875753,97.8498202163853,64.54254694099197,60.065986573132236,59.46136243619081,59.36967632027257,92.98695857012848,100,93.87755102040816,74.16500935201934,99.7,99.59677419354837,97.14271608051244,16.391195976443022,16.196366992331907,97.2587040086356,100,75.21475434082964,33.21709033301995,24.04576858505437,28.57142857142857,0,99.8309586853205,0,11.324786324786325,86.3560015082962,67.47032434674077,0,96.16426069729177,0,0,54.35111766142433,0,96.39188272623095,95.72470117506516,97.94110975831791,0,,35.84872446,0.6655574043261231,0.6877579092159559,yes
socialweather,978220800000000000,46.4526,1.189219338,99.4,20.17875051,0,10723.751914062505,13671.05202,8056.86385,10.66464335,2.056,3035360,4.092176449,,36070,36930,23.5689255,,91,14.3185381,99.7,98.8,23.15624289,2.275519805,,76.63658537,146.8942697,,,,8.4,0,,,,282162411,1.112768997,0,20.50846207,,0,1427.0075,1.000120044,93.17204285,75.65453777,9632030,0,,,,,no
socialweather,978220800000000000,54.658348551311256,83.37533216768492,99.89949748743719,89.6411758410621,0,60.97534616242988,99.75537347940264,95.4785375441482,78.14606049285211,56.26710454296662,97.88484174204679,56.373156460488694,63.23910356520028,63.49234289737722,62.91311754684838,93.98778118454332,98.62625724510055,92.85714285714286,82.16289968452509,99.7,99.59677419354837,96.6968224197765,24.372971096882935,24.996407593484047,97.32684922422628,96.03120420429322,82.16122031177004,33.503053338035585,30.25221415240998,27.906976744186046,0,95.12195124503272,0,6.837606837606838,87.32231074362275,65.38035954308872,0,100,0,0,58.48860820455193,96.5040799362677,95.49770843713206,95.8616879015376,97.971013608286,0,78.65879999999999,43.07916264,0,0,yes
socialweather,1009756800000000000,44.8268,1.164848337,99.4,19.63650507,0,10205.770468750003,13046.61415,7827.886325,9.666070536,2.0305,3037802,0.975981834,,36840,37860,22.05149134,,91,13.13706572,99.8,98.8,22.13450944,2.278900887,,76.83658537,131.6503267,,,,8.3,0,,,,284968955,0.989741382,1.100000024,19.43711363,,0,1192.0783333333334,1.008200049,93.95050812,76.70064222,9632030,0,,,,,no
socialweather,1009756800000000000,52.74535459457424,81.66669841215649,99.89949748743719,87.23232902906717,0,58.030099182944284,95.19895508194467,92.76502027185637,70.82893520620466,55.569239189928844,97.96359180251213,13.444966832777133,64.66830080710685,64.8477380742827,64.49744463373084,87.93658170190116,95.13487324439028,92.85714285714286,75.38335306041985,99.8,99.59677419354837,92.430224490038,24.409185685602893,20.920080284748547,97.58084501162816,86.06557241960009,74.37302620475418,33.62767627795747,35.145725242262074,27.57475083056479,0,97.7843972530641,0,8.76068376068376,88.1908669287471,58.15191435445205,55.00000120000001,94.77606640447613,0,0,48.8595908483092,97.28373979118552,96.29560496391079,97.18720440397371,97.971013608286,0,75.32579999999999,49.08083159,100,100,yes
socialweather,1041292800000000000,43.201,1.002199564,99.5,19.61340408,72.8,9214.852658730151,13296.1823,7843.344849,9.13238644,2.0205,3040244,1.786127687,,37470,38590,21.57652179,,91,13.01727331,99.8,98.9,21.27075325,1.535124592,,76.93658537,100.7006687,,,,8.2,0,,,,287625193,0.927797486,1.299999952,17.31575109,,0,995.63,1.003710032,93.28764343,77.72704718,9632030,23.36210081,,,,,no
socialweather,1041292800000000000,50.832360637837226,70.26350722427372,100,87.12970622763721,92.15189873417721,52.39573194201213,97.02001201124263,92.9482128008093,66.91832063791823,55.29556650246305,98.04234186297748,24.605404193230026,66.21661489987048,65.9566977644781,65.74105621805792,86.04250578678486,92.70604914319081,92.85714285714286,74.6959580416646,99.8,99.69758064516128,88.82331471131558,16.442637514609636,11.740233543512609,97.70784290532913,65.83242831179398,71.39954766349933,37.11349216453282,38.41760871050566,27.242524916943516,0,99.26740973151075,60.456261755298435,7.051282051282051,89.01290711199823,54.51242205829878,64.9999976,84.43222622397253,0,0,40.807783411578455,96.85048684111948,95.61619452100786,98.4877597286951,97.971013608286,70.12620924305803,77.49225,58.78540388,0.13311148086522462,0,yes
socialweather,1072828800000000000,42.4946,1.168204218,99.3,19.56410453,0,9006.636666666665,13307.49201,7794.23553,9.037519102,2.0475,3042686,2.806775956,,39950,39960,21.6599668,,93,13.41306805,99.8,98.9,21.38254862,1.994056263,,77.03658537,123.9394896,,,,8.1,1658.0770000000007,,,,290107933,0.859481713,0,16.70044402,,0,963.6891666666666,1.006629944,95.00524139,77.44924716,9632030,0,,,,,no
socialweather,1072828800000000000,50.00117664777755,81.90197687101572,99.79899497487436,86.91070011879786,0,51.211814009709336,97.1025370680812,92.36623871694675,66.22317233423456,56.03448275862068,98.12109192344282,38.66568856183888,68.83842054713341,70.32212638619961,68.07495741056218,86.37526645255308,89.96530429093201,94.89795918367348,76.96711472617854,99.8,99.69758064516128,89.29015456489613,21.35823013135999,16.8038547878049,97.83484079903005,81.02466120060963,72.92920320653411,41.199235736332305,43.132828277635504,26.910299003322258,33.52662149263666,97.95420506042673,0,6.837606837606838,89.78125394107185,50.49855232141211,0,81.43196678033497,0,0,39.49862779287272,97.13223643982552,97.37666541097603,98.13575997294693,97.971013608286,0,83.65829999999998,61.69711712,0,0,yes
socialweather,1104451200000000000,41.7882,1.294525739,99.3,19.65837118,0,10315.512777777774,13388.58971,7881.578642,9.625368067,2.0515,3045128,3.78574285,,43680,42260,22.52672684,,93,14.66955244,99.8,98.9,21.66340561,2.749721159,,77.48780488,132.9842939,,,,8.1,1986.3453571428588,,,,292805298,0.925483969,0,16.76459528,,0,1130.5475000000004,1.013260007,95.50248718,77.04206865,9632030,0,,,,,no
socialweather,1104451200000000000,49.16999265771787,90.75828994696586,99.79899497487436,87.32946605499447,0,58.65409490153767,97.69429338207851,93.40130555605126,70.53068448179742,56.143951833607005,98.19984198390816,52.15177709513923,72.73273543407336,76.88787185354691,71.99318568994889,89.83171816814045,88.37662264736456,94.89795918367348,84.17709665099122,99.8,99.69758064516128,90.46296911069238,29.452116472699498,19.817627525205317,98.40788007269778,86.93764508006977,78.9354979555186,43.235416789720105,49.18859022560509,26.910299003322258,40.164267969813686,95.81665482082887,0,1.9230769230769231,90.61602191701948,54.37649216298644,0,81.74477063554869,0,0,46.337632972591734,97.77198777125116,97.88632294367027,97.61982503505202,97.971013608286,0,77.9922,64.75825648,0,0,yes
socialweather,1135987200000000000,41.0818,1.17902686,99.4,19.59188523,0,10546.65555555555,13704.57705,7846.499688,9.996398275,2.057,3047570,3.345216063,,46340,44740,23.22295273,,92,15.50426517,99.8,99,21.93348557,3.21763825,,77.48780488,129.8397757,,,,8,2099.8227490039835,,,,295516599,0.921713167,1.100000024,17.85015205,,0,1207.0608333333332,1.009989977,95.67317963,76.88748757,9632030,0,,,,,no
socialweather,1135987200000000000,48.33880866765819,82.66074469697409,99.89949748743719,87.0341118539523,0,59.96837473576839,100,92.98559948370668,73.24943916748914,56.29447181171319,98.2785920443735,46.08315180537294,76.87254638166827,81.57014610103856,76.21805792163543,92.60811654931969,87.28410101358376,93.87755102040816,88.96686064934146,99.8,99.79838709677419,91.59078047695414,34.46395144316267,25.114026502521675,98.40788007269778,84.88193609969204,83.27027935848606,43.905383388815075,53.72664681931711,26.578073089700993,42.4588016765713,92.55276640312393,0,4.273504273504273,91.45510274143693,54.15493998891395,55.00000120000001,87.03798456009724,0,0,49.473677019842775,97.45645441262369,98.0612760446639,97.42395571004877,97.971013608286,0,79.82535,67.96805292,0,0,yes
socialweather,1167523200000000000,40.3754,1.057632754,99.4,19.09406652,0,11409.77972111554,13583.26696,7697.652535,10.65479167,2.108,3055496,2.666625826,,48080,47390,23.33301482,,92,16.21883058,99.9,99,22.33654257,3.072266625,,77.68780488,141.2321787,,,,7.9,2263.409960159361,,,,298379912,0.964253917,0,18.573151,,0,1310.6699999999998,1.007449985,95.40374756,76.60582467,9632030,0,,,,,no
socialweather,1167523200000000000,47.50762467759851,74.14988922436562,99.89949748743719,84.82262435387315,0,64.87610620866491,99.114820621188,91.22167387311688,78.07387148887233,57.69020251778873,98.53419113497478,36.73500319064025,80.56653413841708,84.63298715014962,80.73253833049404,93.04702037765219,87.736578381961,93.87755102040816,93.0671930778218,99.9,99.79838709677419,93.27388301388939,32.90688373201968,23.879307637575142,98.66187586009967,92.32964785253928,87.95942623012645,43.4938818133903,59.99903815676756,26.245847176079735,45.766565133541256,91.27350023595142,0,1.282051282051282,92.34122753267377,56.65440711796864,0,90.56335349089392,0,0,53.72029517396374,97.2113642432225,97.78511868589592,97.06706130808537,97.971013608286,0,77.6589,68.93119327,0.033277870216306155,0.0343878954607978,yes
socialweather,1199059200000000000,39.669,1.086915319,99.3,19.21789784,0,13178.252509960157,13657.45283,7758.165986,11.49790694,2.12,3063422,1.77857024,,48640,48420,22.35135297,,92,16.46102419,99.9,99,22.15690316,2.661336394,,77.98780488,137.6072806,,,,7.8,2578.4666135458156,,,,301231207,0.951055243,0,18.65066359,,0,1476.6333333333332,1.007539988,96.07393646,76.75618153,9632030,26.7699063,,,,,no
socialweather,1199059200000000000,46.676440687538836,76.2028692807636,99.79899497487436,85.37272705350513,0,74.93165778639509,99.65614247102943,91.9387935751247,84.25186870167806,58.01860974274767,98.78979022557604,24.501294033885127,83.38492835094466,85.61872909698997,82.48722316865418,89.13236507633123,79.4631368021613,93.87755102040816,94.45695292227569,99.9,99.79838709677419,92.5237371369922,28.505431975374375,21.11625051587434,99.0428695412025,89.95989353624239,90.60298877978535,43.93751832989845,64.537179118002,25.91362126245847,52.13706853406155,91.85196970513101,58.449207473135964,1.9230769230769231,93.22363304916101,55.878923568428284,0,90.9413076726138,0,0,60.522617081630514,97.22004885739317,98.47203615826517,97.25757813380433,97.971013608286,80.3554468786173,,75,0,0,yes
socialweather,1230681600000000000,37.7398,1.152771009,99.3,18.46176387,77.1,11244.049090909095,13663.42797,7488.081921,12.51439847,2.072,3071348,-0.291621459,,49330,48640,20.78624354,,92,17.42701165,99.9,99,21.64892218,1.961612383,,78.03902439,78.74588585,,,,7.6,2164.243611111111,,,,304093966,0.945865287,0,17.77063171,,0,1220.888333333333,1.003810048,95.97541809,77.19830681,9831510,0,,,,,no
socialweather,1230681600000000000,44.40645179509385,80.81996543235854,99.79899497487436,82.01371143305923,97.59493670886076,63.93376041145341,99.69974206537077,88.73813981948518,91.70029486905213,56.70498084291188,99.0453893161773,-4.017329736468308,83.97462393693532,86.8333039957754,82.86201022146507,82.89104692049484,75.6616198835353,93.87755102040816,100,99.9,99.79838709677419,90.40248858864084,21.01072546549278,28.41805504786987,99.10791724006644,51.479627215909794,97.22925459106746,48.19762011484629,67.01049732674255,25.249169435215947,43.76140334108688,87.33364093172366,0,3.8461538461538463,94.10958639105424,55.57398948938078,0,86.65024051703551,0,0,50.04042332632569,96.86013763465851,98.37105867310788,97.81779404224844,100,0,74.7703,74,0.06655574043261231,0.0687757909215956,yes
socialweather,1262217600000000000,35.8106,1.05626864,99.3,17.15773779,0,8885.655198412696,12913.71469,7056.783653,11.01165643,2.002,3079274,-2.775529574,,48050,47250,17.512933,,90,13.75417087,99.9,99.1,20.215854,0.759434764,,78.3902439,104.5672977,,,,7.5,1845.3849603174601,,,,306771529,0.876651299,0.800000012,15.72761668,,0,946.7358333333335,1.013849974,95.41825104,78.72787736,9831510,0,,,,,no
socialweather,1262217600000000000,42.136462902648866,74.05425215033698,99.79899497487436,76.22076448717765,0,50.52391233451754,94.22921001418281,83.62700369497887,80.68882767704407,54.78927203065134,99.30098840677857,-38.23524349104026,81.54589961245759,84.5801795458546,80.49403747870528,69.83779191391511,62.72270765680942,91.83673469387756,78.92443722558708,99.9,99.89919354838709,84.41822162550862,8.134265196140587,-2.6318492817570127,99.55395862003323,68.36021268241359,76.4091422509022,52.95732221537982,69.6957256756601,24.916943521594686,37.314022854648954,94.12665294330228,0,2.1367521367521367,94.93822613613222,51.50734543922216,40.0000006,76.68842561825505,0,0,38.80376328018131,97.82891515998747,97.79998418698399,99.7559093094813,100,0,,71,0.5990016638935108,0.6189821182943603,yes
socialweather,1293753600000000000,33.8814,1.174091393,99.4,17.44161513,76.4,10668.589087301589,13393.99128,7160.939243,12.37830094,1.931,3087200,2.531920616,,48950,48880,18.39459751,,92,15.80415135,99.9,99.1,20.39070263,1.221349397,,78.54146341,115.4973405,,,,7.3,2349.893531746033,,,,309348193,0.836421536,0,16.49549343,,0,1139.3075000000001,1.004789948,94.31130981,78.43520598,9831510,0,,,,,no
socialweather,1293753600000000000,39.86647401020389,82.31472257357028,99.89949748743719,77.48184844476076,96.70886075949367,60.661689852213094,97.73370773233749,84.86130820792506,90.7030289068193,52.846195949644226,99.55658749737984,34.87932615080276,83.92682830911697,86.16440767470516,83.27086882453152,73.35367943471269,58.286763604691416,93.87755102040816,90.68767306413086,99.9,99.89919354838709,85.14836195983516,13.081808159554297,12.140043554494815,99.74600421259812,75.50565936479336,89.84357888538118,53.28650903258237,71.80963692554688,24.25249169435216,47.51527883617249,92.37134235063623,0,3.632478632478633,95.73564012792684,49.14365955620033,0,80.43262031885749,0,0,46.69667818284595,96.95469063206804,96.66541261802347,99.38506608825159,100,0,70.32629999999999,71.69,0.13311148086522462,0.1375515818431912,yes
socialweather,1325289600000000000,31.9522,1.366778271,99.3,16.97241709,0,11957.570238095243,13242.48711,7028.152876,13.57379201,1.8945,3089950,1.601454672,,50460,50710,18.54475592,,92,17.31137267,100,99.1,20.62965554,2.064627467,,78.64146341,100.7912207,,,,7.2,2677.4407142857144,,,,311663358,0.745614384,0,16.72937479,,886.7049375,1268.8899999999996,1.00869,94.67604828,78.00356619,9831510,0,,,,,no
